timestamp,open,high,low,close,volume
2014-01-01 00:00:00,1205.00,1205.91,1204.61,1205.71,5738
2014-01-01 01:00:00,1205.71,1208.85,1205.25,1207.34,6903
2014-01-01 02:00:00,1207.34,1210.08,1207.12,1209.10,7054
2014-01-01 03:00:00,1209.10,1209.21,1206.88,1207.76,6808
2014-01-01 04:00:00,1207.76,1209.89,1206.72,1209.42,6940
2014-01-01 05:00:00,1209.42,1210.22,1209.40,1209.72,5255
2014-01-01 06:00:00,1209.72,1209.73,1208.82,1209.36,5586
2014-01-01 07:00:00,1209.36,1209.36,1207.76,1208.28,6474
2014-01-01 08:00:00,1208.28,1209.39,1205.91,1206.86,6907
2014-01-01 09:00:00,1206.86,1209.34,1203.53,1209.12,7686
2014-01-01 10:00:00,1209.12,1210.91,1207.89,1208.67,5697
2014-01-01 11:00:00,1208.67,1210.02,1208.20,1209.06,5353
2014-01-01 12:00:00,1209.06,1215.65,1204.65,1213.27,24323
2014-01-01 13:00:00,1213.27,1214.55,1213.01,1213.88,13547
2014-01-01 14:00:00,1213.88,1220.23,1209.34,1217.29,21948
2014-01-01 15:00:00,1217.29,1219.00,1215.03,1217.91,13638
2014-01-01 16:00:00,1217.91,1222.71,1217.45,1220.90,20726
2014-01-01 17:00:00,1220.90,1221.17,1220.60,1220.75,5272
2014-01-01 18:00:00,1220.75,1223.35,1219.05,1223.08,7828
2014-01-01 19:00:00,1223.08,1223.24,1219.61,1221.17,7469
2014-01-01 20:00:00,1221.17,1222.69,1220.44,1220.63,5756
2014-01-01 22:00:00,1220.63,1221.13,1220.15,1220.89,5233
2014-01-01 23:00:00,1220.89,1222.58,1220.38,1221.77,6011
2014-01-02 00:00:00,1221.77,1223.71,1221.08,1222.84,6259
2014-01-02 01:00:00,1222.84,1223.40,1222.58,1223.36,5565
2014-01-02 02:00:00,1223.36,1224.99,1221.79,1222.04,6730
2014-01-02 03:00:00,1222.04,1223.43,1221.30,1223.00,6120
2014-01-02 04:00:00,1223.00,1223.47,1222.55,1222.95,5140
2014-01-02 05:00:00,1222.95,1223.30,1222.52,1222.99,5020
2014-01-02 06:00:00,1222.99,1224.55,1221.75,1222.33,5912
2014-01-02 07:00:00,1222.33,1223.26,1222.11,1222.81,5520
2014-01-02 08:00:00,1222.81,1224.12,1221.33,1223.42,5686
2014-01-02 09:00:00,1223.42,1223.56,1223.01,1223.11,5471
2014-01-02 10:00:00,1223.11,1225.34,1220.67,1224.94,7208
2014-01-02 11:00:00,1224.94,1226.88,1224.39,1226.26,6580
2014-01-02 12:00:00,1226.26,1227.51,1224.19,1226.89,13743
2014-01-02 13:00:00,1226.89,1230.77,1223.42,1225.96,14950
2014-01-02 14:00:00,1225.96,1228.63,1222.69,1228.43,19265
2014-01-02 15:00:00,1228.43,1228.48,1224.66,1226.98,16511
2014-01-02 16:00:00,1226.98,1227.03,1224.78,1226.31,14164
2014-01-02 17:00:00,1226.31,1226.67,1225.99,1226.18,5223
2014-01-02 18:00:00,1226.18,1226.40,1225.88,1226.06,5223
2014-01-02 19:00:00,1226.06,1227.72,1225.91,1226.90,5985
2014-01-02 20:00:00,1226.90,1227.24,1226.78,1227.08,5164
2014-01-02 22:00:00,1227.08,1227.40,1225.21,1226.24,6118
2014-01-02 23:00:00,1226.24,1227.46,1225.83,1226.83,5678
2014-01-03 00:00:00,1226.83,1228.68,1226.08,1227.45,5705
2014-01-03 01:00:00,1227.45,1227.55,1227.06,1227.43,5083
2014-01-03 02:00:00,1227.43,1227.88,1226.12,1227.06,5528
2014-01-03 03:00:00,1227.06,1228.72,1226.83,1227.88,5968
2014-01-03 04:00:00,1227.88,1228.79,1227.88,1228.45,5649
2014-01-03 05:00:00,1228.45,1228.97,1227.71,1228.07,5534
2014-01-03 06:00:00,1228.07,1229.10,1227.56,1229.10,6225
2014-01-03 07:00:00,1229.10,1229.95,1224.67,1226.91,7791
2014-01-03 08:00:00,1226.91,1227.63,1226.57,1227.23,5333
2014-01-03 09:00:00,1227.23,1230.48,1225.36,1228.85,6963
2014-01-03 10:00:00,1228.85,1229.95,1226.96,1227.83,6327
2014-01-03 11:00:00,1227.83,1228.44,1227.55,1228.19,5390
2014-01-03 12:00:00,1228.19,1231.15,1225.64,1229.90,16974
2014-01-03 13:00:00,1229.90,1233.66,1228.42,1232.23,18859
2014-01-03 14:00:00,1232.23,1233.18,1231.23,1232.54,12828
2014-01-03 15:00:00,1232.54,1232.73,1231.03,1231.97,13808
2014-01-03 16:00:00,1231.97,1233.21,1229.64,1231.60,13209
2014-01-03 17:00:00,1231.60,1232.67,1231.50,1231.97,5408
2014-01-03 18:00:00,1231.97,1232.69,1229.50,1230.48,6908
2014-01-03 19:00:00,1230.48,1231.78,1228.30,1228.72,7251
2014-01-03 20:00:00,1228.72,1229.03,1225.82,1227.72,6297
2014-01-03 21:00:00,1227.72,1227.73,1227.16,1227.61,5206
2014-01-05 22:00:00,1227.61,1227.96,1226.60,1226.80,6077
2014-01-05 23:00:00,1226.80,1228.25,1226.56,1227.84,6245
2014-01-06 00:00:00,1227.84,1229.24,1226.23,1228.59,5869
2014-01-06 01:00:00,1228.59,1228.72,1228.34,1228.44,5237
2014-01-06 02:00:00,1228.44,1228.86,1228.08,1228.51,5030
2014-01-06 03:00:00,1228.51,1229.84,1228.23,1228.76,5249
2014-01-06 04:00:00,1228.76,1229.10,1227.66,1228.50,5381
2014-01-06 05:00:00,1228.50,1230.61,1228.02,1229.85,6624
2014-01-06 06:00:00,1229.85,1230.79,1229.54,1230.13,5301
2014-01-06 07:00:00,1230.13,1230.33,1226.22,1228.40,7220
2014-01-06 08:00:00,1228.40,1228.90,1227.71,1228.19,5317
2014-01-06 09:00:00,1228.19,1231.04,1227.88,1229.01,5960
2014-01-06 10:00:00,1229.01,1230.63,1228.52,1229.72,5838
2014-01-06 11:00:00,1229.72,1232.06,1229.28,1231.49,7163
2014-01-06 12:00:00,1231.49,1233.00,1226.68,1229.43,18312
2014-01-06 13:00:00,1229.43,1231.16,1228.36,1230.33,14563
2014-01-06 14:00:00,1230.33,1233.79,1230.09,1231.97,16799
2014-01-06 15:00:00,1231.97,1234.77,1230.50,1234.15,18442
2014-01-06 16:00:00,1234.15,1237.63,1232.43,1237.11,20795
2014-01-06 17:00:00,1237.11,1237.82,1236.74,1237.82,5856
2014-01-06 18:00:00,1237.82,1240.14,1237.48,1238.66,6034
2014-01-06 19:00:00,1238.66,1238.97,1236.70,1237.26,6772
2014-01-06 20:00:00,1237.26,1238.96,1236.23,1236.42,6081
2014-01-06 22:00:00,1236.42,1236.55,1233.63,1234.11,7910
2014-01-06 23:00:00,1234.11,1234.11,1232.89,1233.57,5707
2014-01-07 00:00:00,1233.57,1234.07,1233.04,1233.14,5586
2014-01-07 01:00:00,1233.14,1233.71,1232.96,1233.57,5494
2014-01-07 02:00:00,1233.57,1235.06,1233.33,1234.19,5736
2014-01-07 03:00:00,1234.19,1234.96,1233.27,1234.66,5562
2014-01-07 04:00:00,1234.66,1236.08,1234.17,1235.30,5758
2014-01-07 05:00:00,1235.30,1235.83,1233.15,1233.76,6952
2014-01-07 06:00:00,1233.76,1235.32,1233.10,1234.66,6085
2014-01-07 07:00:00,1234.66,1236.45,1234.40,1235.35,5821
2014-01-07 08:00:00,1235.35,1236.98,1232.61,1233.38,7493
2014-01-07 09:00:00,1233.38,1234.27,1231.27,1231.79,7019
2014-01-07 10:00:00,1231.79,1233.10,1228.00,1230.56,6586
2014-01-07 11:00:00,1230.56,1230.70,1229.61,1230.04,5698
2014-01-07 12:00:00,1230.04,1233.23,1228.03,1229.20,14666
2014-01-07 13:00:00,1229.20,1231.03,1223.09,1225.36,23643
2014-01-07 14:00:00,1225.36,1225.44,1223.74,1225.30,12352
2014-01-07 15:00:00,1225.30,1226.25,1222.34,1224.94,13248
2014-01-07 16:00:00,1224.94,1225.46,1224.60,1225.10,12306
