timestamp,open,high,low,close,volume
2020-01-01 00:00:00,1.12,1.12023,1.11785,1.11943,2902
2020-01-01 01:00:00,1.11943,1.12042,1.11874,1.11895,2844
2020-01-01 02:00:00,1.11895,1.11948,1.11875,1.1191,2610
2020-01-01 03:00:00,1.1191,1.12123,1.11632,1.12056,3543
2020-01-01 04:00:00,1.12056,1.12134,1.11951,1.12114,2915
2020-01-01 05:00:00,1.12114,1.12266,1.12043,1.12203,3136
2020-01-01 06:00:00,1.12203,1.12297,1.12096,1.12138,2958
2020-01-01 07:00:00,1.12138,1.12275,1.12102,1.12198,2927
2020-01-01 08:00:00,1.12198,1.12615,1.12094,1.12417,4071
2020-01-01 09:00:00,1.12417,1.12536,1.12104,1.12211,3972
2020-01-01 10:00:00,1.12211,1.123,1.11942,1.12094,3337
2020-01-01 11:00:00,1.12094,1.12366,1.12088,1.12223,3423
2020-01-01 12:00:00,1.12223,1.12257,1.11786,1.12046,3758
2020-01-01 13:00:00,1.12046,1.12236,1.12038,1.12088,2799
2020-01-01 14:00:00,1.12088,1.12141,1.12071,1.12117,2712
2020-01-01 15:00:00,1.12117,1.12293,1.11964,1.12183,2968
2020-01-01 16:00:00,1.12183,1.12284,1.12087,1.12157,2681
2020-01-01 17:00:00,1.12157,1.12332,1.12064,1.12066,3150
2020-01-01 18:00:00,1.12066,1.12213,1.11948,1.11991,3031
2020-01-01 19:00:00,1.11991,1.12035,1.11851,1.11853,3490
2020-01-01 20:00:00,1.11853,1.11956,1.1169,1.11941,3132
2020-01-01 22:00:00,1.11941,1.11961,1.11842,1.11874,2975
2020-01-01 23:00:00,1.11874,1.11986,1.11784,1.11827,2832
2020-01-02 00:00:00,1.11827,1.11873,1.1161,1.11665,3656
2020-01-02 01:00:00,1.11665,1.11812,1.11609,1.11707,2803
2020-01-02 02:00:00,1.11707,1.11739,1.11614,1.11641,2976
2020-01-02 03:00:00,1.11641,1.11907,1.11616,1.11837,3901
2020-01-02 04:00:00,1.11837,1.11957,1.11808,1.11868,2723
2020-01-02 05:00:00,1.11868,1.11883,1.11828,1.11847,2642
2020-01-02 06:00:00,1.11847,1.12267,1.11694,1.12027,3784
2020-01-02 07:00:00,1.12027,1.12079,1.11862,1.12027,2500
2020-01-02 08:00:00,1.12027,1.12443,1.1193,1.12308,4507
2020-01-02 09:00:00,1.12308,1.12616,1.1229,1.12492,3820
2020-01-02 10:00:00,1.12492,1.12602,1.12355,1.12476,2611
2020-01-02 11:00:00,1.12476,1.12528,1.12245,1.12283,3880
2020-01-02 12:00:00,1.12283,1.12315,1.11924,1.12146,3474
2020-01-02 13:00:00,1.12146,1.12222,1.11691,1.11916,4140
2020-01-02 14:00:00,1.11916,1.12406,1.1154,1.12314,5339
2020-01-02 15:00:00,1.12314,1.1257,1.12207,1.1247,3615
2020-01-02 16:00:00,1.1247,1.12576,1.12443,1.12516,2831
2020-01-02 17:00:00,1.12516,1.12628,1.1246,1.12581,2966
2020-01-02 18:00:00,1.12581,1.12719,1.12477,1.12658,3056
2020-01-02 19:00:00,1.12658,1.12714,1.12581,1.12622,2756
2020-01-02 20:00:00,1.12622,1.12702,1.12434,1.12516,3255
2020-01-02 22:00:00,1.12516,1.12617,1.1245,1.12455,2937
2020-01-02 23:00:00,1.12455,1.12534,1.12348,1.12382,3017
2020-01-03 00:00:00,1.12382,1.12396,1.12217,1.12374,2558
2020-01-03 01:00:00,1.12374,1.12474,1.12281,1.12468,3174
2020-01-03 02:00:00,1.12468,1.12512,1.1239,1.12429,2777
2020-01-03 03:00:00,1.12429,1.12452,1.12038,1.12195,4165
2020-01-03 04:00:00,1.12195,1.12447,1.12064,1.12415,4073
2020-01-03 05:00:00,1.12415,1.125,1.124,1.12451,2758
2020-01-03 06:00:00,1.12451,1.12476,1.12408,1.12411,2790
2020-01-03 07:00:00,1.12411,1.12693,1.11991,1.12106,4671
2020-01-03 08:00:00,1.12106,1.12228,1.11999,1.12084,2657
2020-01-03 09:00:00,1.12084,1.12147,1.11486,1.1169,5312
2020-01-03 10:00:00,1.1169,1.11735,1.1166,1.11679,2578
2020-01-03 11:00:00,1.11679,1.11689,1.1142,1.11523,3613
2020-01-03 12:00:00,1.11523,1.11817,1.11447,1.11595,3017
2020-01-03 13:00:00,1.11595,1.11703,1.11524,1.11676,3078
2020-01-03 14:00:00,1.11676,1.11822,1.11521,1.11643,2733
2020-01-03 15:00:00,1.11643,1.11707,1.11259,1.11281,5085
2020-01-03 16:00:00,1.11281,1.11517,1.11216,1.11368,3128
2020-01-03 17:00:00,1.11368,1.11465,1.11147,1.11154,4030
2020-01-03 18:00:00,1.11154,1.11315,1.10818,1.10962,3866
2020-01-03 19:00:00,1.10962,1.11296,1.10867,1.11159,3903
2020-01-03 20:00:00,1.11159,1.11163,1.11092,1.11107,2865
2020-01-03 21:00:00,1.11107,1.11193,1.1105,1.11125,2629
2020-01-03 22:00:00,1.11125,1.11264,1.11021,1.11258,3450
2020-01-05 22:00:00,1.11258,1.1127,1.11241,1.11254,2528
2020-01-05 23:00:00,1.11254,1.11326,1.11174,1.11225,2705
2020-01-06 00:00:00,1.11225,1.11233,1.11135,1.11218,2551
2020-01-06 01:00:00,1.11218,1.1129,1.11022,1.11122,3184
2020-01-06 02:00:00,1.11122,1.11441,1.11031,1.11278,3616
2020-01-06 03:00:00,1.11278,1.11387,1.1121,1.11358,3079
2020-01-06 04:00:00,1.11358,1.11425,1.11321,1.11375,2621
2020-01-06 05:00:00,1.11375,1.11422,1.11344,1.11392,2623
2020-01-06 06:00:00,1.11392,1.1164,1.11313,1.11482,3146
2020-01-06 07:00:00,1.11482,1.11632,1.11431,1.11495,2590
2020-01-06 08:00:00,1.11495,1.11778,1.11282,1.11743,4276
2020-01-06 09:00:00,1.11743,1.12151,1.11554,1.12061,4771
2020-01-06 10:00:00,1.12061,1.12313,1.11894,1.1221,3565
2020-01-06 11:00:00,1.1221,1.12298,1.12086,1.12148,2936
2020-01-06 12:00:00,1.12148,1.12721,1.11183,1.11702,5689
2020-01-06 13:00:00,1.11702,1.11771,1.11678,1.1174,2778
2020-01-06 14:00:00,1.1174,1.11806,1.1156,1.11664,3040
2020-01-06 15:00:00,1.11664,1.11727,1.11633,1.117,2758
2020-01-06 16:00:00,1.117,1.11707,1.11678,1.11681,2638
2020-01-06 17:00:00,1.11681,1.12152,1.11533,1.11883,3943
2020-01-06 18:00:00,1.11883,1.11956,1.1152,1.11695,3842
2020-01-06 19:00:00,1.11695,1.11842,1.11673,1.11739,2816
2020-01-06 20:00:00,1.11739,1.12028,1.11509,1.11997,4347
2020-01-06 22:00:00,1.11997,1.12053,1.11972,1.11975,2652
2020-01-06 23:00:00,1.11975,1.12191,1.11841,1.11857,3342
2020-01-07 00:00:00,1.11857,1.11968,1.11549,1.11687,3716
2020-01-07 01:00:00,1.11687,1.11724,1.11678,1.11721,2749
2020-01-07 02:00:00,1.11721,1.11768,1.11636,1.11695,2690
2020-01-07 03:00:00,1.11695,1.11833,1.11438,1.11597,3194
2020-01-07 04:00:00,1.11597,1.11626,1.1158,1.11599,2518
2020-01-07 05:00:00,1.11599,1.11685,1.11545,1.11612,2590
2020-01-07 06:00:00,1.11612,1.11775,1.11538,1.11711,3215
2020-01-07 07:00:00,1.11711,1.11802,1.11389,1.116,3297
2020-01-07 08:00:00,1.116,1.11661,1.11561,1.11631,2724
2020-01-07 09:00:00,1.11631,1.11819,1.11079,1.11329,4656
2020-01-07 10:00:00,1.11329,1.11365,1.10917,1.10942,5262
2020-01-07 11:00:00,1.10942,1.10993,1.10649,1.10681,4362
2020-01-07 12:00:00,1.10681,1.10818,1.10587,1.10666,2603
2020-01-07 13:00:00,1.10666,1.10704,1.10543,1.10678,2586
2020-01-07 14:00:00,1.10678,1.10727,1.10233,1.10528,3564
2020-01-07 15:00:00,1.10528,1.10734,1.10338,1.10364,3674
2020-01-07 16:00:00,1.10364,1.10407,1.10271,1.10354,2570
2020-01-07 17:00:00,1.10354,1.10471,1.10314,1.1045,3192
2020-01-07 18:00:00,1.1045,1.10592,1.10436,1.10519,2995
2020-01-07 19:00:00,1.10519,1.10609,1.10458,1.1057,2862
2020-01-07 20:00:00,1.1057,1.10618,1.10562,1.10586,2614
