timestamp,open,high,low,close,volume
2020-01-01 00:00:00,7200.0,7532.26,7164.35,7344.85,3296
2020-01-01 01:00:00,7344.85,7606.59,7105.1,7538.75,3569
2020-01-01 02:00:00,7538.75,7559.35,7375.26,7512.89,2652
2020-01-01 03:00:00,7512.89,7602.43,7391.53,7452.86,2842
2020-01-01 04:00:00,7452.86,7579.54,7306.73,7417.67,2704
2020-01-01 05:00:00,7417.67,7537.81,7087.74,7141.77,4041
2020-01-01 06:00:00,7141.77,7255.2,7101.3,7244.71,3063
2020-01-01 07:00:00,7244.71,7656.92,6619.04,7573.25,4317
2020-01-01 08:00:00,7573.25,8038.45,7270.07,7788.46,3687
2020-01-01 09:00:00,7788.46,7928.08,7644.38,7772.14,2599
2020-01-01 10:00:00,7772.14,7949.06,7770.39,7848.8,2917
2020-01-01 11:00:00,7848.8,8194.92,7742.59,7977.02,3204
2020-01-01 12:00:00,7977.02,8443.16,7388.23,8433.58,5028
2020-01-01 13:00:00,8433.58,8618.1,8036.77,8166.44,3993
2020-01-01 14:00:00,8166.44,8327.61,8080.53,8321.95,3356
2020-01-01 15:00:00,8321.95,8353.04,8081.38,8087.63,3810
2020-01-01 16:00:00,8087.63,8741.2,7838.78,8404.01,4249
2020-01-01 17:00:00,8404.01,8431.12,8249.56,8282.18,3185
2020-01-01 18:00:00,8282.18,8542.36,7952.34,8032.17,3897
2020-01-01 19:00:00,8032.17,8057.21,8022.95,8031.5,2512
2020-01-01 20:00:00,8031.5,8099.48,7789.73,7981.77,2785
2020-01-01 21:00:00,7981.77,8021.73,7933.48,7947.85,2697
2020-01-01 22:00:00,7947.85,7950.15,7644.23,7730.36,3717
2020-01-01 23:00:00,7730.36,7918.72,7621.04,7798.52,2870
2020-01-02 00:00:00,7798.52,7902.21,7764.07,7843.17,2740
2020-01-02 01:00:00,7843.17,7849.46,7722.04,7758.96,2976
2020-01-02 02:00:00,7758.96,7762.92,7643.95,7696.58,2855
2020-01-02 03:00:00,7696.58,7818.01,7573.07,7676.05,2623
2020-01-02 04:00:00,7676.05,7762.95,7573.94,7652.51,2639
2020-01-02 05:00:00,7652.51,7857.58,7652.04,7704.02,2778
2020-01-02 06:00:00,7704.02,7704.32,7476.12,7638.32,2873
2020-01-02 07:00:00,7638.32,7934.75,7555.16,7774.1,3246
2020-01-02 08:00:00,7774.1,7885.08,7638.7,7654.34,3174
2020-01-02 09:00:00,7654.34,7866.44,7295.7,7443.58,3679
2020-01-02 10:00:00,7443.58,7688.86,7387.35,7578.24,3240
2020-01-02 11:00:00,7578.24,7738.96,7386.36,7495.3,2969
2020-01-02 12:00:00,7495.3,7758.5,7473.94,7604.41,3098
2020-01-02 13:00:00,7604.41,7695.34,7599.36,7673.47,2875
2020-01-02 14:00:00,7673.47,8028.09,7511.61,7833.99,3383
2020-01-02 15:00:00,7833.99,7863.72,7665.0,7803.08,2680
2020-01-02 16:00:00,7803.08,8980.15,7315.83,8463.85,6163
2020-01-02 17:00:00,8463.85,8770.58,8360.97,8581.75,3147
2020-01-02 18:00:00,8581.75,8700.22,8538.4,8567.17,2589
2020-01-02 19:00:00,8567.17,8743.77,8506.45,8662.29,3020
2020-01-02 20:00:00,8662.29,8946.08,8540.65,8923.24,3941
2020-01-02 21:00:00,8923.24,9016.45,8876.28,8942.82,2600
2020-01-02 22:00:00,8942.82,9029.83,8885.55,8978.49,2690
2020-01-02 23:00:00,8978.49,9039.42,8843.57,8970.3,2554
2020-01-03 00:00:00,8970.3,9003.02,8809.82,8952.22,2609
2020-01-03 01:00:00,8952.22,9037.29,8826.79,8833.84,3166
2020-01-03 02:00:00,8833.84,9003.39,8612.8,8632.27,3628
2020-01-03 03:00:00,8632.27,8643.21,8548.93,8641.7,2544
2020-01-03 04:00:00,8641.7,8644.98,8524.53,8572.84,2891
2020-01-03 05:00:00,8572.84,8592.64,8341.62,8441.8,3236
2020-01-03 06:00:00,8441.8,8538.81,8326.58,8441.58,2510
2020-01-03 07:00:00,8441.58,8597.84,8302.12,8589.51,3313
2020-01-03 08:00:00,8589.51,8994.01,8419.81,8953.83,4516
