timestamp,open,high,low,close,volume
2020-01-01 00:00:00,1.32,1.32128,1.31957,1.32017,2588
2020-01-01 01:00:00,1.32017,1.32173,1.31804,1.32067,2751
2020-01-01 02:00:00,1.32067,1.32211,1.31621,1.31822,3727
2020-01-01 03:00:00,1.31822,1.3189,1.31727,1.3186,2693
2020-01-01 04:00:00,1.3186,1.32056,1.31341,1.31649,3555
2020-01-01 05:00:00,1.31649,1.3167,1.31568,1.31608,2703
2020-01-01 06:00:00,1.31608,1.31663,1.3138,1.31392,3582
2020-01-01 07:00:00,1.31392,1.31392,1.31231,1.31333,2790
2020-01-01 08:00:00,1.31333,1.31433,1.30891,1.30902,4653
2020-01-01 09:00:00,1.30902,1.3119,1.30738,1.30969,2834
2020-01-01 10:00:00,1.30969,1.31009,1.30964,1.30977,2540
2020-01-01 11:00:00,1.30977,1.31187,1.30934,1.31114,3184
2020-01-01 12:00:00,1.31114,1.3135,1.31081,1.31251,3188
2020-01-01 13:00:00,1.31251,1.31432,1.31052,1.31071,3399
2020-01-01 14:00:00,1.31071,1.31168,1.30868,1.30964,3037
2020-01-01 15:00:00,1.30964,1.3177,1.3096,1.31505,5206
2020-01-01 16:00:00,1.31505,1.3155,1.31394,1.31448,2782
2020-01-01 17:00:00,1.31448,1.31735,1.31427,1.31578,3148
2020-01-01 18:00:00,1.31578,1.3162,1.31452,1.31529,2740
2020-01-01 19:00:00,1.31529,1.31662,1.3129,1.31485,2722
2020-01-01 20:00:00,1.31485,1.31492,1.31264,1.31464,2604
2020-01-01 22:00:00,1.31464,1.31699,1.3117,1.31365,2993
2020-01-01 23:00:00,1.31365,1.31845,1.312,1.31613,3739
2020-01-02 00:00:00,1.31613,1.32043,1.31233,1.31857,3720
2020-01-02 01:00:00,1.31857,1.31989,1.31744,1.31791,2829
2020-01-02 02:00:00,1.31791,1.31832,1.31669,1.31764,2634
2020-01-02 03:00:00,1.31764,1.31815,1.31688,1.31795,2656
2020-01-02 04:00:00,1.31795,1.31857,1.31727,1.31807,2563
2020-01-02 05:00:00,1.31807,1.31819,1.31698,1.31781,2628
2020-01-02 06:00:00,1.31781,1.31899,1.31766,1.31889,3037
2020-01-02 07:00:00,1.31889,1.3231,1.3163,1.32184,3979
2020-01-02 08:00:00,1.32184,1.32274,1.32117,1.3212,2821
2020-01-02 09:00:00,1.3212,1.32403,1.31903,1.31957,3316
2020-01-02 10:00:00,1.31957,1.32443,1.31899,1.32194,3688
2020-01-02 11:00:00,1.32194,1.32338,1.32176,1.32204,2549
2020-01-02 12:00:00,1.32204,1.32329,1.3179,1.32004,3498
2020-01-02 13:00:00,1.32004,1.32045,1.31684,1.31917,2933
2020-01-02 14:00:00,1.31917,1.32052,1.31684,1.32028,3056
2020-01-02 15:00:00,1.32028,1.3235,1.31684,1.32317,3945
2020-01-02 16:00:00,1.32317,1.32719,1.32156,1.32171,3229
2020-01-02 17:00:00,1.32171,1.32275,1.31979,1.32113,2790
2020-01-02 18:00:00,1.32113,1.32474,1.32045,1.32314,3506
2020-01-02 19:00:00,1.32314,1.32353,1.32212,1.32258,2778
2020-01-02 20:00:00,1.32258,1.32672,1.32202,1.32435,3385
2020-01-02 22:00:00,1.32435,1.32473,1.32216,1.32304,3155
2020-01-02 23:00:00,1.32304,1.32421,1.32239,1.32268,2681
2020-01-03 00:00:00,1.32268,1.32367,1.32097,1.32216,2755
2020-01-03 01:00:00,1.32216,1.32334,1.31565,1.31927,3946
2020-01-03 02:00:00,1.31927,1.32053,1.31841,1.31973,2733
2020-01-03 03:00:00,1.31973,1.32178,1.3193,1.32051,2887
2020-01-03 04:00:00,1.32051,1.32143,1.31577,1.31817,3665
2020-01-03 05:00:00,1.31817,1.32161,1.31555,1.32142,4126
2020-01-03 06:00:00,1.32142,1.32392,1.32092,1.32188,2729
2020-01-03 07:00:00,1.32188,1.3224,1.31763,1.31903,3925
2020-01-03 08:00:00,1.31903,1.32436,1.31648,1.32066,3315
2020-01-03 09:00:00,1.32066,1.32289,1.31796,1.32186,3100
2020-01-03 10:00:00,1.32186,1.32267,1.32083,1.3215,2679
2020-01-03 11:00:00,1.3215,1.32271,1.32121,1.32122,2640
2020-01-03 12:00:00,1.32122,1.32383,1.32097,1.32356,3674
2020-01-03 13:00:00,1.32356,1.32421,1.31994,1.32072,3920
2020-01-03 14:00:00,1.32072,1.3253,1.31791,1.32419,4236
2020-01-03 15:00:00,1.32419,1.32885,1.32265,1.32732,4065
2020-01-03 16:00:00,1.32732,1.32801,1.32435,1.32497,3673
2020-01-03 17:00:00,1.32497,1.32498,1.32231,1.32395,3011
2020-01-03 18:00:00,1.32395,1.32513,1.32023,1.32209,3432
2020-01-03 19:00:00,1.32209,1.32475,1.32067,1.32467,3793
2020-01-03 20:00:00,1.32467,1.32715,1.32347,1.32583,3080
2020-01-03 21:00:00,1.32583,1.3273,1.32329,1.32417,3330
2020-01-03 22:00:00,1.32417,1.3258,1.32157,1.32289,3138
2020-01-05 22:00:00,1.32289,1.32318,1.32079,1.32213,2881
2020-01-05 23:00:00,1.32213,1.32264,1.32128,1.32166,2732
2020-01-06 00:00:00,1.32166,1.32319,1.32054,1.32107,2795
2020-01-06 01:00:00,1.32107,1.32189,1.31849,1.31997,3046
2020-01-06 02:00:00,1.31997,1.32052,1.31943,1.31957,2701
2020-01-06 03:00:00,1.31957,1.32024,1.31919,1.31956,2505
2020-01-06 04:00:00,1.31956,1.32027,1.3149,1.31616,4196
2020-01-06 05:00:00,1.31616,1.31896,1.31597,1.31803,3433
2020-01-06 06:00:00,1.31803,1.31842,1.3169,1.3184,2686
2020-01-06 07:00:00,1.3184,1.31841,1.31777,1.31819,2604
2020-01-06 08:00:00,1.31819,1.31894,1.31673,1.31793,2629
2020-01-06 09:00:00,1.31793,1.3219,1.31742,1.31915,3108
2020-01-06 10:00:00,1.31915,1.32043,1.31697,1.31712,3510
2020-01-06 11:00:00,1.31712,1.31736,1.3155,1.31708,2519
2020-01-06 12:00:00,1.31708,1.32182,1.31595,1.3216,4760
2020-01-06 13:00:00,1.3216,1.32345,1.31752,1.31996,3323
2020-01-06 14:00:00,1.31996,1.32051,1.31858,1.31948,2738
2020-01-06 15:00:00,1.31948,1.32219,1.31552,1.31691,3784
2020-01-06 16:00:00,1.31691,1.31857,1.31553,1.31707,2584
2020-01-06 17:00:00,1.31707,1.32119,1.31612,1.3189,3412
2020-01-06 18:00:00,1.3189,1.3203,1.31609,1.31739,3250
2020-01-06 19:00:00,1.31739,1.31837,1.31638,1.31691,2742
2020-01-06 20:00:00,1.31691,1.31964,1.31489,1.31785,2971
2020-01-06 22:00:00,1.31785,1.31922,1.31756,1.31826,2704
2020-01-06 23:00:00,1.31826,1.31946,1.31815,1.31844,2591
2020-01-07 00:00:00,1.31844,1.3195,1.31105,1.31431,4562
2020-01-07 01:00:00,1.31431,1.31491,1.31401,1.3146,2648
2020-01-07 02:00:00,1.3146,1.31508,1.31369,1.31469,2546
2020-01-07 03:00:00,1.31469,1.31521,1.31047,1.31308,3304
2020-01-07 04:00:00,1.31308,1.31375,1.31279,1.31365,2782
2020-01-07 05:00:00,1.31365,1.31432,1.31338,1.3139,2627
2020-01-07 06:00:00,1.3139,1.31543,1.31266,1.31415,2626
